,vendor,merchant,date,n_lines
3278,A,5373,2019-11-20,13
3279,A,5373,2019-11-21,10
3280,A,5373,2019-11-22,10
3281,A,5373,2019-11-23,569
3282,A,5373,2019-11-24,25
3283,A,5373,2019-11-25,16
3284,A,5373,2019-11-26,8
3285,A,5373,2019-11-27,20
3286,A,5373,2019-11-28,16
3287,A,5373,2019-11-29,1
3288,A,5373,2019-11-30,279
3289,A,5373,2019-12-02,17
3290,A,5373,2019-12-03,36
3291,A,5373,2019-12-04,8
3292,A,5373,2019-12-05,14
3293,A,5373,2019-12-06,4
3294,A,5373,2019-12-07,256
3295,A,5373,2019-12-09,13
3296,A,5373,2019-12-10,12
3297,A,5373,2019-12-11,14
3298,A,5373,2019-12-12,18
3299,A,5373,2019-12-13,3
3300,A,5373,2019-12-14,511
3301,A,5373,2019-12-16,16
3302,A,5373,2019-12-18,2
3303,A,5373,2019-12-21,266
3304,A,5373,2019-12-30,3
3305,A,5373,2020-01-02,21
3306,A,5373,2020-01-03,8
3307,A,5373,2020-01-04,129
3308,A,5373,2020-01-05,2
3309,A,5373,2020-01-06,12
3310,A,5373,2020-01-07,18
3311,A,5373,2020-01-08,18
3312,A,5373,2020-01-09,8
3313,A,5373,2020-01-10,3
3314,A,5373,2020-01-11,239
3315,A,5373,2020-01-13,109
3316,A,5373,2020-01-14,16
3317,A,5373,2020-01-15,5
3318,A,5373,2020-01-16,12
3319,A,5373,2020-01-17,3
3320,A,5373,2020-01-18,418
3321,A,5373,2020-01-20,13
3322,A,5373,2020-01-21,9
3323,A,5373,2020-01-22,11
3324,A,5373,2020-01-23,11
3325,A,5373,2020-01-24,1
3326,A,5373,2020-01-25,289
3327,A,5373,2020-01-26,6
3328,A,5373,2020-01-27,18
3329,A,5373,2020-01-28,8
3330,A,5373,2020-01-29,12
3331,A,5373,2020-01-30,13
3332,A,5373,2020-01-31,6
3333,A,5373,2020-02-01,291
3334,A,5373,2020-02-02,2
3335,A,5373,2020-02-03,17
3336,A,5373,2020-02-04,28
3337,A,5373,2020-02-05,33
3338,A,5373,2020-02-06,26
3339,A,5373,2020-02-07,10
3340,A,5373,2020-02-08,509
3341,A,5373,2020-02-09,14
3342,A,5373,2020-02-10,23
3343,A,5373,2020-02-11,13
3344,A,5373,2020-02-12,6
3345,A,5373,2020-02-13,19
3346,A,5373,2020-02-15,431
3347,A,5373,2020-02-17,11
3348,A,5373,2020-02-18,3
3349,A,5373,2020-02-19,7
3350,A,5373,2020-02-20,1
3351,A,5373,2020-02-21,32
3352,A,5373,2020-02-22,13
3353,A,5373,2020-02-23,2
3354,A,5373,2020-02-24,3
3355,A,5373,2020-02-25,11
3356,A,5373,2020-02-27,35
3357,A,5373,2020-02-29,115
3358,A,5373,2020-03-02,17
3359,A,5373,2020-03-03,15
3360,A,5373,2020-03-04,18
3361,A,5373,2020-03-05,11
3362,A,5373,2020-03-07,281
3363,A,5373,2020-03-08,53
3364,A,5373,2020-03-09,15
3365,A,5373,2020-03-10,15
3366,A,5373,2020-03-11,21
3367,A,5373,2020-03-12,5
3368,A,5373,2020-03-14,2
3369,A,5373,2020-04-06,1
3370,A,5373,2020-04-25,4
3371,A,5760,2017-11-18,552
3372,A,5760,2017-11-19,615
3373,A,5760,2017-11-20,545
3374,A,5760,2017-11-21,427
3375,A,5760,2017-11-22,499
3376,A,5760,2017-11-23,539
3377,A,5760,2017-11-24,783
3378,A,5760,2017-11-25,729
3379,A,5760,2017-11-26,366
3380,A,5760,2017-11-27,300
3381,A,5760,2017-11-28,400
3382,A,5760,2017-11-29,325
3383,A,5760,2017-11-30,360
3384,A,5760,2017-12-01,419
3385,A,5760,2017-12-02,618
3386,A,5760,2017-12-03,353
3387,A,5760,2017-12-04,296
3388,A,5760,2017-12-05,304
3389,A,5760,2017-12-06,435
3390,A,5760,2017-12-07,378
3391,A,5760,2017-12-08,520
3392,A,5760,2017-12-09,425
3393,A,5760,2017-12-10,272
3394,A,5760,2017-12-11,231
3395,A,5760,2017-12-12,306
3396,A,5760,2017-12-13,266
3397,A,5760,2017-12-14,442
3398,A,5760,2017-12-15,543
3399,A,5760,2017-12-16,508
3400,A,5760,2017-12-17,336
3401,A,5760,2017-12-18,175
3402,A,5760,2017-12-19,323
3403,A,5760,2017-12-20,410
3404,A,5760,2017-12-21,439
3405,A,5760,2017-12-22,465
3406,A,5760,2017-12-23,283
3407,A,5760,2017-12-24,144
3408,A,5760,2017-12-25,197
3409,A,5760,2017-12-26,238
3410,A,5760,2017-12-27,425
3411,A,5760,2017-12-28,553
3412,A,5760,2017-12-29,407
3413,A,5760,2017-12-30,445
3414,A,5760,2018-01-02,333
3415,A,5760,2018-01-03,333
3416,A,5760,2018-01-04,241
3417,A,5760,2018-01-05,362
3418,A,5760,2018-01-06,396
3419,A,5760,2018-01-07,258
3420,A,5760,2018-01-08,172
3421,A,5760,2018-01-09,213
3422,A,5760,2018-01-10,272
3423,A,5760,2018-01-11,292
3424,A,5760,2018-01-12,373
3425,A,5760,2018-01-13,375
3426,A,5760,2018-01-14,310
3427,A,5760,2018-01-15,203
3428,A,5760,2018-01-16,307
3429,A,5760,2018-01-17,291
3430,A,5760,2018-01-18,320
3431,A,5760,2018-01-19,295
3432,A,5760,2018-01-20,564
3433,A,5760,2018-01-21,356
3434,A,5760,2018-01-22,155
3435,A,5760,2018-01-23,215
3436,A,5760,2018-01-24,241
3437,A,5760,2018-01-25,259
3438,A,5760,2018-01-26,524
3439,A,5760,2018-01-27,528
3440,A,5760,2018-01-28,354
3441,A,5760,2018-01-29,320
3442,A,5760,2018-01-30,288
3443,A,5760,2018-01-31,315
3444,A,5760,2018-02-01,343
3445,A,5760,2018-02-02,581
3446,A,5760,2018-02-03,540
3447,A,5760,2018-02-04,265
3448,A,5760,2018-02-05,206
3449,A,5760,2018-02-06,216
3450,A,5760,2018-02-07,252
3451,A,5760,2018-02-08,242
3452,A,5760,2018-02-09,460
3453,A,5760,2018-02-10,525
3454,A,5760,2018-02-11,198
3455,A,5760,2018-02-12,187
3456,A,5760,2018-02-13,93
3457,A,5760,2018-02-14,414
3458,A,5760,2018-02-15,241
3459,A,5760,2018-02-16,392
3460,A,5760,2018-02-17,429
3461,A,5760,2018-02-18,263
3462,A,5760,2018-02-19,176
3463,A,5760,2018-02-20,238
3464,A,5760,2018-02-21,229
3465,A,5760,2018-02-22,276
3466,A,5760,2018-02-23,435
3467,A,5760,2018-02-24,524
3468,A,5760,2018-02-25,263
3469,A,5760,2018-02-26,189
3470,A,5760,2018-02-27,174
3471,A,5760,2018-02-28,266
3472,A,5760,2018-03-01,279
3473,A,5760,2018-03-02,371
3474,A,5760,2018-03-03,397
3475,A,5760,2018-03-04,326
3476,A,5760,2018-03-05,153
3477,A,5760,2018-03-06,164
3478,A,5760,2018-03-07,200
3479,A,5760,2018-03-08,218
3480,A,5760,2018-03-09,345
3481,A,5760,2018-03-10,361
3482,A,5760,2018-03-11,292
3483,A,5760,2018-03-12,83
3484,A,5760,2018-03-13,246
3485,A,5760,2018-03-14,181
3486,A,5760,2018-03-15,260
3487,A,5760,2018-03-16,371
3488,A,5760,2018-03-17,349
3489,A,5760,2018-03-18,278
3490,A,5760,2018-03-19,252
3491,A,5760,2018-03-20,235
3492,A,5760,2018-03-21,225
3493,A,5760,2018-03-22,177
3494,A,5760,2018-03-23,343
3495,A,5760,2018-03-24,376
3496,A,5760,2018-03-25,299
3497,A,5760,2018-03-26,217
3498,A,5760,2018-03-27,264
3499,A,5760,2018-03-28,295
3500,A,5760,2018-03-29,317
3501,A,5760,2018-03-30,291
3502,A,5760,2018-03-31,293
3503,A,5760,2018-04-01,209
3504,A,5760,2018-04-02,205
3505,A,5760,2018-04-03,268
3506,A,5760,2018-04-04,295
3507,A,5760,2018-04-05,121
3508,A,5760,2018-04-06,423
3509,A,5760,2018-04-07,435
3510,A,5760,2018-04-08,391
3511,A,5760,2018-04-09,163
3512,A,5760,2018-04-10,297
3513,A,5760,2018-04-11,175
3514,A,5760,2018-04-12,297
3515,A,5760,2018-04-13,427
3516,A,5760,2018-04-14,481
3517,A,5760,2018-04-15,301
3518,A,5760,2018-04-16,188
3519,A,5760,2018-04-17,231
3520,A,5760,2018-04-18,194
3521,A,5760,2018-04-19,191
3522,A,5760,2018-04-20,329
3523,A,5760,2018-04-21,518
3524,A,5760,2018-04-22,219
3525,A,5760,2018-04-23,172
3526,A,5760,2018-04-24,224
3527,A,5760,2018-04-25,271
3528,A,5760,2018-04-26,269
3529,A,5760,2018-04-27,347
3530,A,5760,2018-04-28,413
3531,A,5760,2018-04-29,418
3532,A,5760,2018-04-30,372
3533,A,5760,2018-05-01,314
3534,A,5760,2018-05-02,275
3535,A,5760,2018-05-03,239
3536,A,5760,2018-05-04,518
3537,A,5760,2018-05-05,477
3538,A,5760,2018-05-06,236
3539,A,5760,2018-05-07,281
3540,A,5760,2018-05-08,320
3541,A,5760,2018-05-09,249
3542,A,5760,2018-05-10,473
3543,A,5760,2018-05-11,469
3544,A,5760,2018-05-12,413
3545,A,5760,2018-05-13,176
3546,A,5760,2018-05-14,279
3547,A,5760,2018-05-15,277
3548,A,5760,2018-05-16,198
3549,A,5760,2018-05-17,224
3550,A,5760,2018-05-18,252
3551,A,5760,2018-05-19,214
3552,A,5760,2018-05-20,323
3553,A,5760,2018-05-21,392
3554,A,5760,2018-05-22,318
3555,A,5760,2018-05-23,282
3556,A,5760,2018-05-24,295
3557,A,5760,2018-05-25,380
3558,A,5760,2018-05-26,393
3559,A,5760,2018-05-27,329
3560,A,5760,2018-05-28,236
3561,A,5760,2018-05-29,290
3562,A,5760,2018-05-30,318
3563,A,5760,2018-05-31,262
3564,A,5760,2018-06-01,390
3565,A,5760,2018-06-02,347
3566,A,5760,2018-06-03,293
3567,A,5760,2018-06-04,276
3568,A,5760,2018-06-05,231
3569,A,5760,2018-06-06,299
3570,A,5760,2018-06-07,390
3571,A,5760,2018-06-08,359
3572,A,5760,2018-06-09,268
3573,A,5760,2018-06-10,312
3574,A,5760,2018-06-11,252
3575,A,5760,2018-06-12,251
3576,A,5760,2018-06-13,400
3577,A,5760,2018-06-14,259
3578,A,5760,2018-06-15,314
3579,A,5760,2018-06-16,485
3580,A,5760,2018-06-17,306
3581,A,5760,2018-06-18,309
3582,A,5760,2018-06-19,192
3583,A,5760,2018-06-20,276
3584,A,5760,2018-06-21,358
3585,A,5760,2018-06-22,440
3586,A,5760,2018-06-23,344
3587,A,5760,2018-06-24,351
3588,A,5760,2018-06-25,283
3589,A,5760,2018-06-26,342
3590,A,5760,2018-06-27,376
3591,A,5760,2018-06-28,213
3592,A,5760,2018-06-29,314
3593,A,5760,2018-06-30,551
3594,A,5760,2018-07-01,309
3595,A,5760,2018-07-02,284
3596,A,5760,2018-07-03,254
3597,A,5760,2018-07-04,283
3598,A,5760,2018-07-05,348
3599,A,5760,2018-07-06,284
3600,A,5760,2018-07-07,389
3601,A,5760,2018-07-08,275
3602,A,5760,2018-07-09,288
3603,A,5760,2018-07-10,338
3604,A,5760,2018-07-11,228
3605,A,5760,2018-07-12,364
3606,A,5760,2018-07-13,190
3607,A,5760,2018-07-14,280
3608,A,5760,2018-07-15,304
3609,A,5760,2018-07-16,271
3610,A,5760,2018-07-17,175
3611,A,5760,2018-07-18,199
3612,A,5760,2018-07-19,272
3613,A,5760,2018-07-20,277
3614,A,5760,2018-07-21,397
3615,A,5760,2018-07-22,271
3616,A,5760,2018-07-23,247
3617,A,5760,2018-07-24,173
3618,A,5760,2018-07-25,109
3619,A,5760,2018-07-26,186
3620,A,5760,2018-07-27,277
3621,A,5760,2018-07-28,272
3622,A,5760,2018-07-29,318
3623,A,5760,2018-07-30,238
3624,A,5760,2018-07-31,166
3625,A,5760,2018-08-01,193
3626,A,5760,2018-08-02,199
3627,A,5760,2018-08-03,386
3628,A,5760,2018-08-04,372
3629,A,5760,2018-08-05,298
3630,A,5760,2018-08-06,222
3631,A,5760,2018-08-07,203
3632,A,5760,2018-08-08,241
3633,A,5760,2018-08-09,159
3634,A,5760,2018-08-10,287
3635,A,5760,2018-08-11,307
3636,A,5760,2018-08-12,271
3637,A,5760,2018-08-13,237
3638,A,5760,2018-08-14,240
3639,A,5760,2018-08-15,246
3640,A,5760,2018-08-16,267
3641,A,5760,2018-08-17,392
3642,A,5760,2018-08-18,371
3643,A,5760,2018-08-19,332
3644,A,5760,2018-08-20,237
3645,A,5760,2018-08-21,173
3646,A,5760,2018-08-22,167
3647,A,5760,2018-08-23,238
3648,A,5760,2018-08-24,263
3649,A,5760,2018-08-25,288
3650,A,5760,2018-08-26,259
3651,A,5760,2018-08-27,101
3652,A,5760,2018-08-28,190
3653,A,5760,2018-08-29,260
3654,A,5760,2018-08-30,253
3655,A,5760,2018-08-31,365
3656,A,5760,2018-09-01,461
3657,A,5760,2018-09-02,282
3658,A,5760,2018-09-03,234
3659,A,5760,2018-09-04,216
3660,A,5760,2018-09-05,269
3661,A,5760,2018-09-06,192
3662,A,5760,2018-09-07,299
3663,A,5760,2018-09-08,483
3664,A,5760,2018-09-09,321
3665,A,5760,2018-09-10,180
3666,A,5760,2018-09-11,282
3667,A,5760,2018-09-12,210
3668,A,5760,2018-09-13,207
3669,A,5760,2018-09-14,249
3670,A,5760,2018-09-15,426
3671,A,5760,2018-09-16,259
3672,A,5760,2018-09-17,192
3673,A,5760,2018-09-18,241
3674,A,5760,2018-09-19,289
3675,A,5760,2018-09-20,360
3676,A,5760,2018-09-21,364
3677,A,5760,2018-09-22,413
3678,A,5760,2018-09-23,154
3679,A,5760,2018-09-24,131
3680,A,5760,2018-09-25,237
3681,A,5760,2018-09-26,200
3682,A,5760,2018-09-27,242
3683,A,5760,2018-09-28,286
3684,A,5760,2018-09-29,422
3685,A,5760,2018-09-30,366
3686,A,5760,2018-10-01,211
3687,A,5760,2018-10-02,217
3688,A,5760,2018-10-03,235
3689,A,5760,2018-10-04,254
3690,A,5760,2018-10-05,413
3691,A,5760,2018-10-06,406
3692,A,5760,2018-10-07,274
3693,A,5760,2018-10-08,219
3694,A,5760,2018-10-09,196
3695,A,5760,2018-10-10,273
3696,A,5760,2018-10-11,273
3697,A,5760,2018-10-12,372
3698,A,5760,2018-10-13,459
3699,A,5760,2018-10-14,323
3700,A,5760,2018-10-15,271
3701,A,5760,2018-10-16,193
3702,A,5760,2018-10-17,219
3703,A,5760,2018-10-18,248
3704,A,5760,2018-10-19,380
3705,A,5760,2018-10-20,451
3706,A,5760,2018-10-21,287
3707,A,5760,2018-10-22,156
3708,A,5760,2018-10-23,141
3709,A,5760,2018-10-24,205
3710,A,5760,2018-10-25,330
3711,A,5760,2018-10-26,399
3712,A,5760,2018-10-27,298
3713,A,5760,2018-10-28,154
3714,A,5760,2018-10-29,198
3715,A,5760,2018-10-30,240
3716,A,5760,2018-10-31,349
3717,A,5760,2018-11-01,314
3718,A,5760,2018-11-02,484
3719,A,5760,2018-11-03,390
3720,A,5760,2018-11-04,323
3721,A,5760,2018-11-05,194
3722,A,5760,2018-11-06,180
3723,A,5760,2018-11-07,181
3724,A,5760,2018-11-08,297
3725,A,5760,2018-11-09,404
3726,A,5760,2018-11-10,346
3727,A,5760,2018-11-11,255
3728,A,5760,2018-11-12,166
3729,A,5760,2018-11-13,221
3730,A,5760,2018-11-14,272
3731,A,5760,2018-11-15,257
3732,A,5760,2018-11-16,458
3733,A,5760,2018-11-17,650
3734,A,5760,2018-11-18,287
3735,A,5760,2018-11-19,185
3736,A,5760,2018-11-20,204
3737,A,5760,2018-11-21,203
3738,A,5760,2018-11-22,180
3739,A,5760,2018-11-23,477
3740,A,5760,2018-11-24,360
3741,A,5760,2018-11-25,170
3742,A,5760,2018-11-26,143
3743,A,5760,2018-11-27,160
3744,A,5760,2018-11-28,275
3745,A,5760,2018-11-29,216
3746,A,5760,2018-11-30,304
3747,A,5760,2018-12-01,477
3748,A,5760,2018-12-02,167
3749,A,5760,2018-12-03,86
3750,A,5760,2018-12-04,165
3751,A,5760,2018-12-05,180
3752,A,5760,2018-12-06,225
3753,A,5760,2018-12-07,340
3754,A,5760,2018-12-08,461
3755,A,5760,2018-12-09,217
3756,A,5760,2018-12-10,126
3757,A,5760,2018-12-11,205
3758,A,5760,2018-12-12,251
3759,A,5760,2018-12-13,224
3760,A,5760,2018-12-14,327
3761,A,5760,2018-12-15,417
3762,A,5760,2018-12-16,229
3763,A,5760,2018-12-17,197
3764,A,5760,2018-12-18,226
3765,A,5760,2018-12-19,219
3766,A,5760,2018-12-20,365
3767,A,5760,2018-12-21,421
3768,A,5760,2018-12-22,328
3769,A,5760,2018-12-23,187
3770,A,5760,2018-12-25,222
3771,A,5760,2018-12-26,268
3772,A,5760,2018-12-27,534
3773,A,5760,2018-12-28,356
3774,A,5760,2018-12-29,421
3775,A,5760,2018-12-30,223
3776,A,5760,2019-01-02,274
3777,A,5760,2019-01-03,365
3778,A,5760,2019-01-04,299
3779,A,5760,2019-01-05,416
3780,A,5760,2019-01-06,187
3781,A,5760,2019-01-07,156
3782,A,5760,2019-01-08,171
3783,A,5760,2019-01-09,167
3784,A,5760,2019-01-10,155
3785,A,5760,2019-01-11,322
3786,A,5760,2019-01-12,519
3787,A,5760,2019-01-13,192
3788,A,5760,2019-01-14,102
3789,A,5760,2019-01-15,144
3790,A,5760,2019-01-16,245
3791,A,5760,2019-01-17,168
3792,A,5760,2019-01-18,372
3793,A,5760,2019-01-19,516
3794,A,5760,2019-01-20,224
3795,A,5760,2019-01-21,217
3796,A,5760,2019-01-22,137
3797,A,5760,2019-01-23,180
3798,A,5760,2019-01-24,181
3799,A,5760,2019-01-25,292
3800,A,5760,2019-01-26,345
3801,A,5760,2019-01-27,208
3802,A,5760,2019-01-28,165
3803,A,5760,2019-01-29,205
3804,A,5760,2019-01-30,435
3805,A,5760,2019-01-31,329
3806,A,5760,2019-02-01,408
3807,A,5760,2019-02-02,428
3808,A,5760,2019-02-03,295
3809,A,5760,2019-02-04,259
3810,A,5760,2019-02-05,164
3811,A,5760,2019-02-06,262
3812,A,5760,2019-02-07,190
3813,A,5760,2019-02-08,437
3814,A,5760,2019-02-09,526
3815,A,5760,2019-02-10,188
3816,A,5760,2019-02-11,200
3817,A,5760,2019-02-12,135
3818,A,5760,2019-02-13,244
3819,A,5760,2019-02-14,359
3820,A,5760,2019-02-15,370
3821,A,5760,2019-02-16,480
3822,A,5760,2019-02-17,333
3823,A,5760,2019-02-18,270
3824,A,5760,2019-02-19,219
3825,A,5760,2019-02-20,223
3826,A,5760,2019-02-21,214
3827,A,5760,2019-02-22,281
3828,A,5760,2019-02-23,523
3829,A,5760,2019-02-24,339
3830,A,5760,2019-02-25,246
3831,A,5760,2019-02-26,170
3832,A,5760,2019-02-27,255
3833,A,5760,2019-02-28,264
3834,A,5760,2019-03-01,503
3835,A,5760,2019-03-02,521
3836,A,5760,2019-03-03,274
3837,A,5760,2019-03-04,184
3838,A,5760,2019-03-05,186
3839,A,5760,2019-03-06,226
3840,A,5760,2019-03-07,273
3841,A,5760,2019-03-08,409
3842,A,5760,2019-03-09,489
3843,A,5760,2019-03-10,249
3844,A,5760,2019-03-11,153
3845,A,5760,2019-03-12,202
3846,A,5760,2019-03-13,174
3847,A,5760,2019-03-14,239
3848,A,5760,2019-03-15,341
3849,A,5760,2019-03-16,445
3850,A,5760,2019-03-17,304
3851,A,5760,2019-03-18,156
3852,A,5760,2019-03-19,203
3853,A,5760,2019-03-20,230
3854,A,5760,2019-03-21,235
3855,A,5760,2019-03-22,353
3856,A,5760,2019-03-23,478
3857,A,5760,2019-03-24,219
3858,A,5760,2019-03-25,137
3859,A,5760,2019-03-26,215
3860,A,5760,2019-03-27,257
3861,A,5760,2019-03-28,275
3862,A,5760,2019-03-29,439
3863,A,5760,2019-03-30,424
3864,A,5760,2019-03-31,352
3865,A,5760,2019-04-01,190
3866,A,5760,2019-04-02,329
3867,A,5760,2019-04-03,255
3868,A,5760,2019-04-04,323
3869,A,5760,2019-04-05,420
3870,A,5760,2019-04-06,570
3871,A,5760,2019-04-07,265
3872,A,5760,2019-04-08,270
3873,A,5760,2019-04-09,232
3874,A,5760,2019-04-10,292
3875,A,5760,2019-04-11,317
3876,A,5760,2019-04-12,401
3877,A,5760,2019-04-13,352
3878,A,5760,2019-04-14,192
3879,A,5760,2019-04-15,307
3880,A,5760,2019-04-16,187
3881,A,5760,2019-04-17,269
3882,A,5760,2019-04-18,319
3883,A,5760,2019-04-19,307
3884,A,5760,2019-04-20,431
3885,A,5760,2019-04-21,268
3886,A,5760,2019-04-22,265
3887,A,5760,2019-04-23,333
3888,A,5760,2019-04-24,213
3889,A,5760,2019-04-25,239
3890,A,5760,2019-04-26,269
3891,A,5760,2019-04-27,516
3892,A,5760,2019-04-28,215
3893,A,5760,2019-04-29,189
3894,A,5760,2019-04-30,306
3895,A,5760,2019-05-01,318
3896,A,5760,2019-05-02,282
3897,A,5760,2019-05-03,425
3898,A,5760,2019-05-04,596
3899,A,5760,2019-05-05,230
3900,A,5760,2019-05-06,111
3901,A,5760,2019-05-07,214
3902,A,5760,2019-05-08,188
3903,A,5760,2019-05-09,283
3904,A,5760,2019-05-10,384
3905,A,5760,2019-05-11,361
3906,A,5760,2019-05-12,162
3907,A,5760,2019-05-13,216
3908,A,5760,2019-05-14,238
3909,A,5760,2019-05-15,194
3910,A,5760,2019-05-16,198
3911,A,5760,2019-05-17,364
3912,A,5760,2019-05-18,321
3913,A,5760,2019-05-19,291
3914,A,5760,2019-05-20,222
3915,A,5760,2019-05-21,170
3916,A,5760,2019-05-22,236
3917,A,5760,2019-05-23,251
3918,A,5760,2019-05-24,321
3919,A,5760,2019-05-25,368
3920,A,5760,2019-05-26,309
3921,A,5760,2019-05-27,170
3922,A,5760,2019-05-28,280
3923,A,5760,2019-05-29,297
3924,A,5760,2019-05-30,291
3925,A,5760,2019-05-31,399
3926,A,5760,2019-06-01,389
3927,A,5760,2019-06-02,342
3928,A,5760,2019-06-03,266
3929,A,5760,2019-06-04,372
3930,A,5760,2019-06-05,359
3931,A,5760,2019-06-06,355
3932,A,5760,2019-06-07,527
3933,A,5760,2019-06-08,563
3934,A,5760,2019-06-09,357
3935,A,5760,2019-06-10,341
3936,A,5760,2019-06-11,156
3937,A,5760,2019-06-12,257
3938,A,5760,2019-06-13,324
3939,A,5760,2019-06-14,503
3940,A,5760,2019-06-15,497
3941,A,5760,2019-06-16,312
3942,A,5760,2019-06-17,210
3943,A,5760,2019-06-18,322
3944,A,5760,2019-06-19,166
3945,A,5760,2019-06-20,393
3946,A,5760,2019-06-21,420
3947,A,5760,2019-06-22,399
3948,A,5760,2019-06-23,330
3949,A,5760,2019-06-24,133
3950,A,5760,2019-06-25,240
3951,A,5760,2019-06-26,225
3952,A,5760,2019-06-27,404
3953,A,5760,2019-06-28,404
3954,A,5760,2019-06-29,528
3955,A,5760,2019-06-30,221
3956,A,5760,2019-07-01,204
3957,A,5760,2019-07-02,334
3958,A,5760,2019-07-03,299
3959,A,5760,2019-07-04,286
3960,A,5760,2019-07-05,395
3961,A,5760,2019-07-06,412
3962,A,5760,2019-07-07,366
3963,A,5760,2019-07-08,180
3964,A,5760,2019-07-09,305
3965,A,5760,2019-07-10,215
3966,A,5760,2019-07-11,313
3967,A,5760,2019-07-12,311
3968,A,5760,2019-07-13,482
3969,A,5760,2019-07-14,247
3970,A,5760,2019-07-15,288
3971,A,5760,2019-07-16,302
3972,A,5760,2019-07-17,298
3973,A,5760,2019-07-18,238
3974,A,5760,2019-07-19,398
3975,A,5760,2019-07-20,402
3976,A,5760,2019-07-21,323
3977,A,5760,2019-07-22,265
3978,A,5760,2019-07-23,197
3979,A,5760,2019-07-24,319
3980,A,5760,2019-07-25,167
3981,A,5760,2019-07-26,308
3982,A,5760,2019-07-27,381
3983,A,5760,2019-07-28,294
3984,A,5760,2019-07-29,348
3985,A,5760,2019-07-30,276
3986,A,5760,2019-07-31,297
3987,A,5760,2019-08-01,387
3988,A,5760,2019-08-02,395
3989,A,5760,2019-08-03,547
3990,A,5760,2019-08-04,255
3991,A,5760,2019-08-05,232
3992,A,5760,2019-08-06,379
3993,A,5760,2019-08-07,402
3994,A,5760,2019-08-08,369
3995,A,5760,2019-08-09,273
3996,A,5760,2019-08-10,406
3997,A,5760,2019-08-11,316
3998,A,5760,2019-08-12,339
3999,A,5760,2019-08-13,250
4000,A,5760,2019-08-14,328
4001,A,5760,2019-08-15,186
4002,A,5760,2019-08-16,475
4003,A,5760,2019-08-17,419
4004,A,5760,2019-08-18,324
4005,A,5760,2019-08-19,223
4006,A,5760,2019-08-20,239
4007,A,5760,2019-08-21,314
4008,A,5760,2019-08-22,240
4009,A,5760,2019-08-23,426
4010,A,5760,2019-08-24,472
4011,A,5760,2019-08-25,238
4012,A,5760,2019-08-26,229
4013,A,5760,2019-08-27,222
4014,A,5760,2019-08-28,244
4015,A,5760,2019-08-29,301
4016,A,5760,2019-08-30,463
4017,A,5760,2019-08-31,491
4018,A,5760,2019-09-01,334
4019,A,5760,2019-09-02,221
4020,A,5760,2019-09-03,186
4021,A,5760,2019-09-04,295
4022,A,5760,2019-09-05,281
4023,A,5760,2019-09-06,346
4024,A,5760,2019-09-07,465
4025,A,5760,2019-09-08,305
4026,A,5760,2019-09-09,248
4027,A,5760,2019-09-10,261
4028,A,5760,2019-09-11,253
4029,A,5760,2019-09-12,197
4030,A,5760,2019-09-13,355
4031,A,5760,2019-09-14,529
4032,A,5760,2019-09-15,231
4033,A,5760,2019-09-16,177
4034,A,5760,2019-09-17,231
4035,A,5760,2019-09-18,321
4036,A,5760,2019-09-19,326
4037,A,5760,2019-09-20,456
4038,A,5760,2019-09-21,636
4039,A,5760,2019-09-22,190
4040,A,5760,2019-09-23,175
4041,A,5760,2019-09-24,258
4042,A,5760,2019-09-25,238
4043,A,5760,2019-09-26,249
4044,A,5760,2019-09-27,455
4045,A,5760,2019-09-28,508
4046,A,5760,2019-09-29,339
4047,A,5760,2019-09-30,238
4048,A,5760,2019-10-01,227
4049,A,5760,2019-10-02,379
4050,A,5760,2019-10-03,360
4051,A,5760,2019-10-04,343
4052,A,5760,2019-10-05,459
4053,A,5760,2019-10-06,337
4054,A,5760,2019-10-07,358
4055,A,5760,2019-10-08,285
4056,A,5760,2019-10-09,305
4057,A,5760,2019-10-10,254
4058,A,5760,2019-10-11,457
4059,A,5760,2019-10-12,640
4060,A,5760,2019-10-13,272
4061,A,5760,2019-10-14,335
4062,A,5760,2019-10-15,320
4063,A,5760,2019-10-16,295
4064,A,5760,2019-10-17,355
4065,A,5760,2019-10-18,592
4066,A,5760,2019-10-19,640
4067,A,5760,2019-10-20,272
4068,A,5760,2019-10-21,232
4069,A,5760,2019-10-22,257
4070,A,5760,2019-10-23,266
4071,A,5760,2019-10-24,257
4072,A,5760,2019-10-25,244
4073,A,5760,2019-10-26,523
4074,A,5760,2019-10-27,320
4075,A,5760,2019-10-28,243
4076,A,5760,2019-10-29,238
4077,A,5760,2019-10-30,461
4078,A,5760,2019-10-31,336
4079,A,5760,2019-11-01,538
4080,A,5760,2019-11-02,696
4081,A,5760,2019-11-03,274
4082,A,5760,2019-11-04,244
4083,A,5760,2019-11-05,259
4084,A,5760,2019-11-06,193
4085,A,5760,2019-11-07,403
4086,A,5760,2019-11-08,440
4087,A,5760,2019-11-09,569
4088,A,5760,2019-11-10,336
4089,A,5760,2019-11-11,145
4090,A,5760,2019-11-12,334
4091,A,5760,2019-11-13,295
4092,A,5760,2019-11-14,305
4093,A,5760,2019-11-15,635
4094,A,5760,2019-11-16,536
4095,A,5760,2019-11-17,304
4096,A,5760,2019-11-18,229
4097,A,5760,2019-11-19,149
4098,A,5760,2019-11-20,236
4099,A,5760,2019-11-21,360
